통계명,항목명1,통계코드,항목코드1,항목코드2,항목명2,항목코드3,항목명3,단위,URL
5.1.1 어음교환 및 부도,1일평균교환장수,028Y102,BFAA310,,,,,천장,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA310//
5.1.1 어음교환 및 부도,1일평균교환금액,028Y102,BFAA320,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA320//
5.1.1 어음교환 및 부도,부도장수,028Y102,BFAA410,,,,,천장,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA410//
5.1.1 어음교환 및 부도,부도금액,028Y102,BFAA420,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA420//
5.1.1 어음교환 및 부도,어음부도율(장수기준),028Y102,BFAA510,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA510//
5.1.1 어음교환 및 부도,"어음부도율(금액기준, 전자결제분제외)",028Y102,BFAA521,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA521//
5.1.1 어음교환 및 부도,"어음부도율(금액기준, 전자결제분포함)",028Y102,BFAA522,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA522//
5.1.1 어음교환 및 부도,부도업체수,028Y102,BFAA600,,,,,개,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA600//
5.1.1 어음교환 및 부도,교환장수,028Y102,BFAA110,,,,,천장,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA110//
5.1.1 어음교환 및 부도,교환금액,028Y102,BFAA120,,,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA120//
5.1.1 어음교환 및 부도,1장당평균금액,028Y102,BFAA200,,,,,천원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y102/MM/190001/201905/BFAA200//
5.1.2 지역별 어음부도율,전국,028Y110,4010000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4010000//
5.1.2 지역별 어음부도율,전국(전자결제조정후),028Y110,401000A,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/401000A//
5.1.2 지역별 어음부도율,서울,028Y110,4020000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4020000//
5.1.2 지역별 어음부도율,서울(전자결제조정후),028Y110,402000A,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/402000A//
5.1.2 지역별 어음부도율,부산,028Y110,4030000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4030000//
5.1.2 지역별 어음부도율,대구,028Y110,4040000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4040000//
5.1.2 지역별 어음부도율,인천,028Y110,4050000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4050000//
5.1.2 지역별 어음부도율,광주,028Y110,4060000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4060000//
5.1.2 지역별 어음부도율,대전,028Y110,4070000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4070000//
5.1.2 지역별 어음부도율,울산,028Y110,4080000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4080000//
5.1.2 지역별 어음부도율,경기,028Y110,4110000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4110000//
5.1.2 지역별 어음부도율,강원,028Y110,4120000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4120000//
5.1.2 지역별 어음부도율,충북,028Y110,4130000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4130000//
5.1.2 지역별 어음부도율,충남,028Y110,4140000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4140000//
5.1.2 지역별 어음부도율,전북,028Y110,4150000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4150000//
5.1.2 지역별 어음부도율,전남,028Y110,4160000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4160000//
5.1.2 지역별 어음부도율,경북,028Y110,4170000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4170000//
5.1.2 지역별 어음부도율,경남,028Y110,4180000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4180000//
5.1.2 지역별 어음부도율,제주,028Y110,4190000,,,,,%,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y110/MM/190001/201905/4190000//
5.2.한은금융망,원화자금이체,028Y105,1000000,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1000000/1000/
5.2.한은금융망,원화자금이체,028Y105,1000000,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1000000/2000/
5.2.한은금융망,자금이체(총액+차액),028Y105,1010000,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1010000/1000/
5.2.한은금융망,자금이체(총액+차액),028Y105,1010000,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1010000/2000/
5.2.한은금융망,총액결제,028Y105,1010100,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1010100/1000/
5.2.한은금융망,총액결제,028Y105,1010100,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1010100/2000/
5.2.한은금융망,차액결제,028Y105,1010200,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1010200/1000/
5.2.한은금융망,차액결제,028Y105,1010200,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1010200/2000/
5.2.한은금융망,국고금수급,028Y105,1020000,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1020000/1000/
5.2.한은금융망,국고금수급,028Y105,1020000,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1020000/2000/
5.2.한은금융망,한국은행대출,028Y105,1030000,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1030000/1000/
5.2.한은금융망,한국은행대출,028Y105,1030000,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1030000/2000/
5.2.한은금융망,국공채거래,028Y105,1040000,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1040000/1000/
5.2.한은금융망,국공채거래,028Y105,1040000,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/1040000/2000/
5.2.한은금융망,외화자금이체(백만달러),028Y105,2000000,1000,처리건수,,,건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/2000000/1000/
5.2.한은금융망,외화자금이체(백만달러),028Y105,2000000,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y105/MM/190001/201905/2000000/2000/
5.3.지로시스템,자동계좌이체,028Y103,BFCA12,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA12/1000/
5.3.지로시스템,자동계좌이체,028Y103,BFCA12,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA12/2000/
5.3.지로시스템,대량지급,028Y103,BFCA13,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA13/1000/
5.3.지로시스템,대량지급,028Y103,BFCA13,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA13/2000/
5.3.지로시스템,일반계좌이체,028Y103,BFCA11,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA11/1000/
5.3.지로시스템,일반계좌이체,028Y103,BFCA11,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA11/2000/
5.3.지로시스템,은행지로,028Y103,BFCA10,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA10/1000/
5.3.지로시스템,은행지로,028Y103,BFCA10,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y103/MM/190001/201905/BFCA10/2000/
5.4.은행공동망,타행환,028Y104,BFDA1,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA1/1000/
5.4.은행공동망,타행환,028Y104,BFDA1,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA1/2000/
5.4.은행공동망,직불카드공동망,028Y104,BFDA4,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA4/1000/
5.4.은행공동망,직불카드공동망,028Y104,BFDA4,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA4/2000/
5.4.은행공동망,현금자동인출기공동망,028Y104,BFDA2,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA2/1000/
5.4.은행공동망,현금자동인출기공동망,028Y104,BFDA2,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA2/2000/
5.4.은행공동망,전자금융공동망이체,028Y104,BFDA3,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA3/1000/
5.4.은행공동망,전자금융공동망이체,028Y104,BFDA3,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA3/2000/
5.4.은행공동망,자금관리서비스망,028Y104,BFDA5,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA5/1000/
5.4.은행공동망,자금관리서비스망,028Y104,BFDA5,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA5/2000/
5.4.은행공동망,지방은행공동정보망,028Y104,BFDA6,1000,처리건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA6/1000/
5.4.은행공동망,지방은행공동정보망,028Y104,BFDA6,2000,처리금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/028Y104/MM/190001/201905/BFDA6/2000/
5.5.1 결제시스템별 통계,총액결제시스템,043Y050,A0000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A0000/EACH/
5.5.1 결제시스템별 통계,총액결제시스템,043Y050,A0000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A0000/MONEY/
5.5.1 결제시스템별 통계,일반자금이체,043Y050,A1000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1000/EACH/
5.5.1 결제시스템별 통계,일반자금이체,043Y050,A1000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1000/MONEY/
5.5.1 결제시스템별 통계,콜거래자금,043Y050,A1100,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1100/EACH/
5.5.1 결제시스템별 통계,콜거래자금,043Y050,A1100,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1100/MONEY/
5.5.1 결제시스템별 통계,증권거래자금,043Y050,A1200,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1200/EACH/
5.5.1 결제시스템별 통계,증권거래자금,043Y050,A1200,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1200/MONEY/
5.5.1 결제시스템별 통계,외환거래자금,043Y050,A1300,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1300/EACH/
5.5.1 결제시스템별 통계,외환거래자금,043Y050,A1300,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A1300/MONEY/
5.5.1 결제시스템별 통계,콜거래시스템,043Y050,A2000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A2000/EACH/
5.5.1 결제시스템별 통계,콜거래시스템,043Y050,A2000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A2000/MONEY/
5.5.1 결제시스템별 통계,DVP시스템,043Y050,A3000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A3000/EACH/
5.5.1 결제시스템별 통계,DVP시스템,043Y050,A3000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A3000/MONEY/
5.5.1 결제시스템별 통계,PVP시스템(CLS),043Y050,A4000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A4000/EACH/
5.5.1 결제시스템별 통계,PVP시스템(CLS),043Y050,A4000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/A4000/MONEY/
5.5.1 결제시스템별 통계,소액결제시스템,043Y050,B0000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B0000/EACH/
5.5.1 결제시스템별 통계,소액결제시스템,043Y050,B0000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B0000/MONEY/
5.5.1 결제시스템별 통계,어음교환시스템,043Y050,B1000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B1000/EACH/
5.5.1 결제시스템별 통계,어음교환시스템,043Y050,B1000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B1000/MONEY/
5.5.1 결제시스템별 통계,지로시스템,043Y050,B2000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B2000/EACH/
5.5.1 결제시스템별 통계,지로시스템,043Y050,B2000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B2000/MONEY/
5.5.1 결제시스템별 통계,은행공동망,043Y050,B3000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3000/EACH/
5.5.1 결제시스템별 통계,은행공동망,043Y050,B3000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3000/MONEY/
5.5.1 결제시스템별 통계,전자금융공동망,043Y050,B3100,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3100/EACH/
5.5.1 결제시스템별 통계,전자금융공동망,043Y050,B3100,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3100/MONEY/
5.5.1 결제시스템별 통계,타행환공동망,043Y050,B3200,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3200/EACH/
5.5.1 결제시스템별 통계,타행환공동망,043Y050,B3200,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3200/MONEY/
5.5.1 결제시스템별 통계,CD공동망,043Y050,B3300,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3300/EACH/
5.5.1 결제시스템별 통계,CD공동망,043Y050,B3300,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3300/MONEY/
5.5.1 결제시스템별 통계,CMS공동망,043Y050,B3400,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3400/EACH/
5.5.1 결제시스템별 통계,CMS공동망,043Y050,B3400,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3400/MONEY/
5.5.1 결제시스템별 통계,지방은행공동망,043Y050,B3500,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3500/EACH/
5.5.1 결제시스템별 통계,지방은행공동망,043Y050,B3500,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3500/MONEY/
5.5.1 결제시스템별 통계,전자상거래공동망,043Y050,B3600,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3600/EACH/
5.5.1 결제시스템별 통계,전자상거래공동망,043Y050,B3600,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3600/MONEY/
5.5.1 결제시스템별 통계,직불카드공동망,043Y050,B3700,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3700/EACH/
5.5.1 결제시스템별 통계,직불카드공동망,043Y050,B3700,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y050/MM/190001/201905/B3700/MONEY/
5.5.2 지급수단별 통계,타행환공동망,043Y051,D1350,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1350/EACH/
5.5.2 지급수단별 통계,타행환공동망,043Y051,D1350,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1350/MONEY/
5.5.2 지급수단별 통계,"어음,수표",043Y051,C0000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C0000/EACH/
5.5.2 지급수단별 통계,"어음,수표",043Y051,C0000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C0000/MONEY/
5.5.2 지급수단별 통계,어음.수표 (교환제시),043Y051,C1000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C1000/EACH/
5.5.2 지급수단별 통계,어음.수표 (교환제시),043Y051,C1000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C1000/MONEY/
5.5.2 지급수단별 통계,어음.수표 (창구제시),043Y051,C2000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C2000/EACH/
5.5.2 지급수단별 통계,어음.수표 (창구제시),043Y051,C2000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C2000/MONEY/
5.5.2 지급수단별 통계,전자어음,043Y051,C3000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C3000/EACH/
5.5.2 지급수단별 통계,전자어음,043Y051,C3000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/C3000/MONEY/
5.5.2 지급수단별 통계,계좌이체,043Y051,D0000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D0000/EACH/
5.5.2 지급수단별 통계,계좌이체,043Y051,D0000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D0000/MONEY/
5.5.2 지급수단별 통계,입금이체,043Y051,D1000,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1000/EACH/
5.5.2 지급수단별 통계,입금이체,043Y051,D1000,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1000/MONEY/
5.5.2 지급수단별 통계,한은금융망,043Y051,D1100,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1100/EACH/
5.5.2 지급수단별 통계,한은금융망,043Y051,D1100,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1100/MONEY/
5.5.2 지급수단별 통계,지로입금이체,043Y051,D1200,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1200/EACH/
5.5.2 지급수단별 통계,지로입금이체,043Y051,D1200,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1200/MONEY/
5.5.2 지급수단별 통계,전자금융공동망,043Y051,D1300,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1300/EACH/
5.5.2 지급수단별 통계,전자금융공동망,043Y051,D1300,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1300/MONEY/
5.5.2 지급수단별 통계,CD/ATM계좌이체,043Y051,D1400,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1400/EACH/
5.5.2 지급수단별 통계,CD/ATM계좌이체,043Y051,D1400,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1400/MONEY/
5.5.2 지급수단별 통계,CMS입금이체,043Y051,D1500,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1500/EACH/
5.5.2 지급수단별 통계,CMS입금이체,043Y051,D1500,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1500/MONEY/
5.5.2 지급수단별 통계,지방은행공동망,043Y051,D1600,EACH,건수,,,천건,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1600/EACH/
5.5.2 지급수단별 통계,지방은행공동망,043Y051,D1600,MONEY,금액,,,십억원,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/043Y051/MM/190001/201905/D1600/MONEY/
